mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.00868082046508789,0.000976833209592727,0.0062367916107177734,0.00022349770141108315,100,liblinear,"{'max_iter': 100, 'solver': 'liblinear'}",0.7666666666666667,0.8,0.75,0.8070175438596491,0.7398843930635838,0.77271372071798,0.026651596743853492,4
0.02713918685913086,0.0031903362921154458,0.005715656280517578,0.002541949986432921,100,saga,"{'max_iter': 100, 'solver': 'saga'}",0.6820809248554913,0.6857142857142857,0.6451612903225806,0.6746987951807228,0.6982248520710059,0.6771760296288173,0.017726212024714093,9
0.04209284782409668,0.012373761000870126,0.0073413848876953125,0.0023896907767192266,100,lbfgs,"{'max_iter': 100, 'solver': 'lbfgs'}",0.7555555555555555,0.8095238095238095,0.7544910179640718,0.8352941176470589,0.7126436781609196,0.7735016357702831,0.043596018642190884,3
0.011764860153198243,0.004815418179076343,0.007798480987548828,0.0025264532538579903,200,liblinear,"{'max_iter': 200, 'solver': 'liblinear'}",0.7666666666666667,0.8,0.75,0.8070175438596491,0.7398843930635838,0.77271372071798,0.026651596743853492,4
0.06720933914184571,0.011652978447218472,0.00673065185546875,0.0022648211405826534,200,saga,"{'max_iter': 200, 'solver': 'saga'}",0.7314285714285714,0.7159090909090909,0.6666666666666666,0.7058823529411765,0.7126436781609196,0.706506072021285,0.02160918876097108,8
0.03511123657226563,0.013802839340379246,0.005695962905883789,0.000766079499681997,200,lbfgs,"{'max_iter': 200, 'solver': 'lbfgs'}",0.7624309392265194,0.8095238095238095,0.7544910179640718,0.8421052631578947,0.7126436781609196,0.776238941606643,0.045064942898398706,1
0.008671760559082031,0.002042154428302488,0.006449317932128907,0.0029833513363806703,500,liblinear,"{'max_iter': 500, 'solver': 'liblinear'}",0.7666666666666667,0.8,0.75,0.8070175438596491,0.7398843930635838,0.77271372071798,0.026651596743853492,4
0.1536355972290039,0.022393528396307663,0.004080963134765625,0.0008458420174228655,500,saga,"{'max_iter': 500, 'solver': 'saga'}",0.7415730337078652,0.7636363636363637,0.7044025157232704,0.75,0.7176470588235294,0.7354517943782057,0.021561800088010535,7
0.02785811424255371,0.0029606463984200564,0.006001520156860352,0.002588523658026188,500,lbfgs,"{'max_iter': 500, 'solver': 'lbfgs'}",0.7624309392265194,0.8095238095238095,0.7544910179640718,0.8421052631578947,0.7126436781609196,0.776238941606643,0.045064942898398706,1
